0,0.09992,0.19984,0.29976,0.39968,0.4996,0.59952,0.69944,0.79936,0.89928,0.9992,1.09912,1.19904,1.29896,1.39888,1.4988,1.59872,1.69864,1.79856,1.89848,1.9984,2.09832,2.19824,2.29816,2.39808,2.498,2.59792,2.69784,2.79776,2.89768,2.9976,3.09752,3.19744,3.29736,3.39728,3.4972,3.59712,3.69704,3.79696,3.89688,3.9968,4.09672,4.19664,4.29656,4.39648,4.4964,4.59632,4.69624,4.79616,4.89608,4.996,5.09592,5.19584,5.29576,5.39568,5.4956,5.59552,5.69544,5.79536,5.89528,5.9952,6.09512,6.19504,6.29496,6.39488,6.4948,6.59472,6.69464,6.79456,6.89448,6.9944,7.09432,7.19424,7.29416,7.39408,7.494,7.59392,7.69384,7.79376,7.89368,7.9936,8.09352,8.19344,8.29336,8.39328,8.4932,8.59312,8.69304,8.79296,8.89288,8.9928,9.09272,9.19264,9.29256,9.39248,9.4924,9.59232,9.69224,9.79216,9.89208,9.992,10.09192,10.19184,10.29176,10.39168,10.4916,10.59152,10.69144,10.79136,10.89128,10.9912,11.09112,11.19104,11.29096,11.39088,11.4908,11.59072,11.69064,11.79056,11.89048,11.9904,12.09032,12.19024,12.29016,12.39008,12.49,12.58992,12.68984,12.78976,12.88968,12.9896,13.08952,13.18944,13.28936,13.38928,13.4892,13.58912,13.68904,13.78896,13.88888,13.9888,14.08872,14.18864,14.28856,14.38848,14.4884,14.58832,14.68824,14.78816,14.88808,14.988,15.08792,15.18784,15.28776,15.38768,15.4876,15.58752,15.68744,15.78736,15.88728,15.9872,16.08712,16.18704,16.28696,16.38688,16.4868,16.58672,16.68664,16.78656,16.88648,16.9864,17.08632,17.18624,17.28616,17.38608,17.486,17.58592,17.68584,17.78576,17.88568,17.9856,18.08552,18.18544,18.28536,18.38528,18.4852,18.58512,18.68504,18.78496,18.88488,18.9848,19.08472,19.18464,19.28456,19.38448,19.4844,19.58432,19.68424,19.78416,19.88408,19.984,20.08392,20.18384,20.28376,20.38368,20.4836,20.58352,20.68344,20.78336,20.88328,20.9832,21.08312,21.18304,21.28296,21.38288,21.4828,21.58272,21.68264,21.78256,21.88248,21.9824,22.08232,22.18224,22.28216,22.38208,22.482,22.58192,22.68184,22.78176,22.88168,22.9816,23.08152,23.18144,23.28136,23.38128,23.4812,23.58112,23.68104,23.78096,23.88088,23.9808,24.08072,24.18064,24.28056,24.38048,24.4804,24.58032,24.68024,24.78016,24.88008,24.98,25.07992,25.17984,25.27976,25.37968,25.4796,25.57952,25.67944,25.77936,25.87928,25.9792,26.07912,26.17904,26.27896,26.37888,26.4788,26.57872,26.67864,26.77856,26.87848,26.9784,27.07832,27.17824,27.27816,27.37808,27.478,27.57792,27.67784,27.77776,27.87768,27.9776,28.07752,28.17744,28.27736,28.37728,28.4772,28.57712,28.67704,28.77696,28.87688,28.9768,29.07672,29.17664,29.27656,29.37648,29.4764,29.57632,29.67624,29.77616,29.87608,29.976,30.07592,30.17584,30.27576,30.37568,30.4756,30.57552,30.67544,30.77536,30.87528,30.9752,31.07512,31.17504,31.27496,31.37488,31.4748,31.57472,31.67464,31.77456,31.87448,31.9744,32.07432,32.17424,32.27416,32.37408,32.474,32.57392,32.67384,32.77376,32.87368,32.9736,33.07352,33.17344,33.27336,33.37328,33.4732,33.57312,33.67304,33.77296,33.87288,33.9728,34.07272,34.17264,34.27256,34.37248,34.4724,34.57232,34.67224,34.77216,34.87208,34.972,35.07192,35.17184,35.27176,35.37168,35.4716,35.57152,35.67144,35.77136,35.87128,35.9712,36.07112,36.17104,36.27096,36.37088,36.4708,36.57072,36.67064,36.77056,36.87048,36.9704,37.07032,37.17024,37.27016,37.37008,37.47,37.56992,37.66984,37.76976,37.86968,37.9696,38.06952,38.16944,38.26936,38.36928,38.4692,38.56912,38.66904,38.76896,38.86888,38.9688,39.06872,39.16864,39.26856,39.36848,39.4684,39.56832,39.66824,39.76816,39.86808,39.968,40.06792,40.16784,40.26776,40.36768,40.4676,40.56752,40.66744,40.76736,40.86728,40.9672,41.06712,41.16704,41.26696,41.36688,41.4668,41.56672,41.66664,41.76656,41.86648,41.9664,42.06632,42.16624,42.26616,42.36608,42.466,42.56592,42.66584,42.76576,42.86568,42.9656,43.06552,43.16544,43.26536,43.36528,43.4652,43.56512,43.66504,43.76496,43.86488,43.9648,44.06472,44.16464,44.26456,44.36448,44.4644,44.56432,44.66424,44.76416,44.86408,44.964,45.06392,45.16384,45.26376,45.36368,45.4636,45.56352,45.66344,45.76336,45.86328,45.9632,46.06312,46.16304,46.26296,46.36288,46.4628,46.56272,46.66264,46.76256,46.86248,46.9624,47.06232,47.16224,47.26216,47.36208,47.462,47.56192,47.66184,47.76176,47.86168,47.9616,48.06152,48.16144,48.26136,48.36128,48.4612,48.56112,48.66104,48.76096,48.86088,48.9608,49.06072,49.16064,49.26056,49.36048,49.4604,49.56032,49.66024,49.76016,49.86008,49.96,50.05992,50.15984,50.25976,50.35968,50.4596,50.55952,50.65944,50.75936,50.85928,50.9592,51.05912,51.15904,51.25896,51.35888,51.4588,51.55872,51.65864,51.75856,51.85848,51.9584,52.05832,52.15824,52.25816,52.35808,52.458,52.55792,52.65784,52.75776,52.85768,52.9576,53.05752,53.15744,53.25736,53.35728,53.4572,53.55712,53.65704,53.75696,53.85688,53.9568,54.05672,54.15664,54.25656,54.35648,54.4564,54.55632,54.65624,54.75616,54.85608,54.956,55.05592,55.15584,55.25576,55.35568,55.4556,55.55552,55.65544,55.75536,55.85528,55.9552,56.05512,56.15504,56.25496,56.35488,56.4548,56.55472,56.65464,56.75456,56.85448,56.9544,57.05432,57.15424,57.25416,57.35408,57.454,57.55392,57.65384,57.75376,57.85368,57.9536,58.05352,58.15344,58.25336,58.35328,58.4532,58.55312,58.65304,58.75296,58.85288,58.9528,59.05272,59.15264,59.25256,59.35248,59.4524,59.55232,59.65224,59.75216,59.85208,59.952,60.05192,60.15184,60.25176,60.35168,60.4516,60.55152,60.65144,60.75136,60.85128,60.9512,61.05112,61.15104,61.25096,61.35088,61.4508,61.55072,61.65064,61.75056,61.85048,61.9504,62.05032,62.15024,62.25016,62.35008,62.45,62.54992,62.64984,62.74976,62.84968,62.9496,63.04952,63.14944,63.24936,63.34928,63.4492,63.54912,63.64904,63.74896,63.84888,63.9488,64.04872,64.14864,64.24856,64.34848,64.4484,64.54832,64.64824,64.74816,64.84808,64.948,65.04792,65.14784,65.24776,65.34768,65.4476,65.54752,65.64744,65.74736,65.84728,65.9472,66.04712,66.14704,66.24696,66.34688,66.4468,66.54672,66.64664,66.74656,66.84648,66.9464,67.04632,67.14624,67.24616,67.34608,67.446,67.54592,67.64584,67.74576,67.84568,67.9456,68.04552,68.14544,68.24536,68.34528,68.4452,68.54512,68.64504,68.74496,68.84488,68.9448,69.04472,69.14464,69.24456,69.34448,69.4444,69.54432,69.64424,69.74416,69.84408,69.944,70.04392,70.14384,70.24376,70.34368,70.4436,70.54352,70.64344,70.74336,70.84328,70.9432,71.04312,71.14304,71.24296,71.34288,71.4428,71.54272,71.64264,71.74256,71.84248,71.9424,72.04232,72.14224,72.24216,72.34208,72.442,72.54192,72.64184,72.74176,72.84168,72.9416,73.04152,73.14144,73.24136,73.34128,73.4412,73.54112,73.64104,73.74096,73.84088,73.9408,74.04072,74.14064,74.24056,74.34048,74.4404,74.54032,74.64024,74.74016,74.84008,74.94,75.03992,75.13984,75.23976,75.33968,75.4396,75.53952,75.63944,75.73936,75.83928,75.9392,76.03912,76.13904,76.23896,76.33888,76.4388,76.53872,76.63864,76.73856,76.83848,76.9384,77.03832,77.13824,77.23816,77.33808,77.438,77.53792,77.63784,77.73776,77.83768,77.9376,78.03752,78.13744,78.23736,78.33728,78.4372,78.53712,78.63704,78.73696,78.83688,78.9368,79.03672,79.13664,79.23656,79.33648,79.4364,79.53632,79.63624,79.73616,79.83608,79.936,80.03592,80.13584,80.23576,80.33568,80.4356,80.53552,80.63544,80.73536,80.83528,80.9352,81.03512,81.13504,81.23496,81.33488,81.4348,81.53472,81.63464,81.73456,81.83448,81.9344,82.03432,82.13424,82.23416,82.33408,82.434,82.53392,82.63384,82.73376,82.83368,82.9336,83.03352,83.13344,83.23336,83.33328,83.4332,83.53312,83.63304,83.73296,83.83288,83.9328,84.03272,84.13264,84.23256,84.33248,84.4324,84.53232,84.63224,84.73216,84.83208,84.932,85.03192,85.13184,85.23176,85.33168,85.4316,85.53152,85.63144,85.73136,85.83128,85.9312,86.03112,86.13104,86.23096,86.33088,86.4308,86.53072,86.63064,86.73056,86.83048,86.9304,87.03032,87.13024,87.23016,87.33008,87.43,87.52992,87.62984,87.72976,87.82968,87.9296,88.02952,88.12944,88.22936,88.32928,88.4292,88.52912,88.62904,88.72896,88.82888,88.9288,89.02872,89.12864,89.22856,89.32848,89.4284,89.52832,89.62824,89.72816,89.82808,89.928,90.02792,90.12784,90.22776,90.32768,90.4276,90.52752,90.62744,90.72736,90.82728,90.9272,91.02712,91.12704,91.22696,91.32688,91.4268,91.52672,91.62664,91.72656,91.82648,91.9264,92.02632,92.12624,92.22616,92.32608,92.426,92.52592,92.62584,92.72576,92.82568,92.9256,93.02552,93.12544,93.22536,93.32528,93.4252,93.52512,93.62504,93.72496,93.82488,93.9248,94.02472,94.12464,94.22456,94.32448,94.4244,94.52432,94.62424,94.72416,94.82408,94.924,95.02392,95.12384,95.22376,95.32368,95.4236,95.52352,95.62344,95.72336,95.82328,95.9232,96.02312,96.12304,96.22296,96.32288,96.4228,96.52272,96.62264,96.72256,96.82248,96.9224,97.02232,97.12224,97.22216,97.32208,97.422,97.52192,97.62184,97.72176,97.82168,97.9216,98.02152,98.12144,98.22136,98.32128,98.4212,98.52112,98.62104,98.72096,98.82088,98.9208,99.02072,99.12064,99.22056,99.32048,99.4204,99.52032,99.62024,99.72016,99.82008,99.92,100.01992,100.11984,100.21976,100.31968,100.4196,100.51952,100.61944,100.71936,100.81928,100.9192,101.01912,101.11904,101.21896,101.31888,101.4188,101.51872,101.61864,101.71856,101.81848,101.9184,102.01832,102.11824,102.21816,102.31808,102.418,102.51792,102.61784,102.71776,102.81768,102.9176,103.01752,103.11744,103.21736,103.31728,103.4172,103.51712,103.61704,103.71696,103.81688,103.9168,104.01672,104.11664,104.21656,104.31648,104.4164,104.51632,104.61624,104.71616,104.81608,104.916,105.01592,105.11584,105.21576,105.31568,105.4156,105.51552,105.61544,105.71536,105.81528,105.9152,106.01512,106.11504,106.21496,106.31488,106.4148,106.51472,106.61464,106.71456,106.81448,106.9144,107.01432,107.11424,107.21416,107.31408,107.414,107.51392,107.61384,107.71376,107.81368,107.9136,108.01352,108.11344,108.21336,108.31328,108.4132,108.51312,108.61304,108.71296,108.81288,108.9128,109.01272,109.11264,109.21256,109.31248,109.4124,109.51232,109.61224,109.71216,109.81208,109.912,110.01192,110.11184,110.21176,110.31168,110.4116,110.51152,110.61144,110.71136,110.81128,110.9112,111.01112,111.11104,111.21096,111.31088,111.4108,111.51072,111.61064,111.71056,111.81048,111.9104,112.01032,112.11024,112.21016,112.31008,112.41,112.50992,112.60984,112.70976,112.80968,112.9096,113.00952,113.10944,113.20936,113.30928,113.4092,113.50912,113.60904,113.70896,113.80888,113.9088,114.00872,114.10864,114.20856,114.30848,114.4084,114.50832,114.60824,114.70816,114.80808,114.908,115.00792,115.10784,115.20776,115.30768,115.4076,115.50752,115.60744,115.70736,115.80728,115.9072,116.00712,116.10704,116.20696,116.30688,116.4068,116.50672,116.60664,116.70656,116.80648,116.9064,117.00632,117.10624,117.20616,117.30608,117.406,117.50592,117.60584,117.70576,117.80568,117.9056,118.00552,118.10544,118.20536,118.30528,118.4052,118.50512,118.60504,118.70496,118.80488,118.9048,119.00472,119.10464,119.20456,119.30448,119.4044,119.50432,119.60424,119.70416,119.80408,119.904,120.00392,120.10384,120.20376,120.30368,120.4036,120.50352,120.60344,120.70336,120.80328,120.9032,121.00312,121.10304,121.20296,121.30288,121.4028,121.50272,121.60264,121.70256,121.80248,121.9024,122.00232,122.10224,122.20216,122.30208,122.402,122.50192,122.60184,122.70176,122.80168,122.9016,123.00152,123.10144,123.20136,123.30128,123.4012,123.50112,123.60104,123.70096,123.80088,123.9008,124.00072,124.10064,124.20056,124.30048,124.4004,124.50032,124.60024,124.70016,124.80008,124.9,124.99992,125.09984,125.19976,125.29968,125.3996,125.49952,125.59944,125.69936,125.79928,125.8992,125.99912,126.09904,126.19896,126.29888,126.3988,126.49872,126.59864,126.69856,126.79848,126.8984,126.99832,127.09824,127.19816,127.29808,127.398,127.49792,127.59784,127.69776,127.79768,127.8976,127.99752,128.09744,128.19736,128.29728,128.3972,128.49712,128.59704,128.69696,128.79688,128.8968,128.99672,129.09664,129.19656,129.29648,129.3964,129.49632,129.59624,129.69616,129.79608,129.896,129.99592,130.09584,130.19576,130.29568,130.3956,130.49552,130.59544,130.69536,130.79528,130.8952,130.99512,131.09504,131.19496,131.29488,131.3948,131.49472,131.59464,131.69456,131.79448,131.8944,131.99432,132.09424,132.19416,132.29408,132.394,132.49392,132.59384,132.69376,132.79368,132.8936,132.99352,133.09344,133.19336,133.29328,133.3932,133.49312,133.59304,133.69296,133.79288,133.8928,133.99272,134.09264,134.19256,134.29248,134.3924,134.49232,134.59224,134.69216,134.79208,134.892,134.99192,135.09184,135.19176,135.29168,135.3916,135.49152,135.59144,135.69136,135.79128,135.8912,135.99112,136.09104,136.19096,136.29088,136.3908,136.49072,136.59064,136.69056,136.79048,136.8904,136.99032,137.09024,137.19016,137.29008,137.39,137.48992,137.58984,137.68976,137.78968,137.8896,137.98952,138.08944,138.18936,138.28928,138.3892,138.48912,138.58904,138.68896,138.78888,138.8888,138.98872,139.08864,139.18856,139.28848,139.3884,139.48832,139.58824,139.68816,139.78808,139.888,139.98792,140.08784,140.18776,140.28768,140.3876,140.48752,140.58744,140.68736,140.78728,140.8872,140.98712,141.08704,141.18696,141.28688,141.3868,141.48672,141.58664,141.68656,141.78648,141.8864,141.98632,142.08624,142.18616,142.28608,142.386,142.48592,142.58584,142.68576,142.78568,142.8856,142.98552,143.08544,143.18536,143.28528,143.3852,143.48512,143.58504,143.68496,143.78488,143.8848,143.98472,144.08464,144.18456,144.28448,144.3844,144.48432,144.58424,144.68416,144.78408,144.884,144.98392,145.08384,145.18376,145.28368,145.3836,145.48352,145.58344,145.68336,145.78328,145.8832,145.98312,146.08304,146.18296,146.28288,146.3828,146.48272,146.58264,146.68256,146.78248,146.8824,146.98232,147.08224,147.18216,147.28208,147.382,147.48192,147.58184,147.68176,147.78168,147.8816,147.98152,148.08144,148.18136,148.28128,148.3812,148.48112,148.58104,148.68096,148.78088,148.8808,148.98072,149.08064,149.18056,149.28048,149.3804,149.48032,149.58024,149.68016,149.78008,149.88,149.97992,150.07984,150.17976,150.27968,150.3796,150.47952,150.57944,150.67936,150.77928,150.8792,150.97912,151.07904,151.17896,151.27888,151.3788,151.47872,151.57864,151.67856,151.77848,151.8784,151.97832,152.07824,152.17816,152.27808,152.378,152.47792,152.57784,152.67776,152.77768,152.8776,152.97752,153.07744,153.17736,153.27728,153.3772,153.47712,153.57704,153.67696,153.77688,153.8768,153.97672,154.07664,154.17656,154.27648,154.3764,154.47632,154.57624,154.67616,154.77608,154.876,154.97592,155.07584,155.17576,155.27568,155.3756,155.47552,155.57544,155.67536,155.77528,155.8752,155.97512,156.07504,156.17496,156.27488,156.3748,156.47472,156.57464,156.67456,156.77448,156.8744,156.97432,157.07424,157.17416,157.27408,157.374,157.47392,157.57384,157.67376,157.77368,157.8736,157.97352,158.07344,158.17336,158.27328,158.3732,158.47312,158.57304,158.67296,158.77288,158.8728,158.97272,159.07264,159.17256,159.27248,159.3724,159.47232,159.57224,159.67216,159.77208,159.872,159.97192,160.07184,160.17176,160.27168,160.3716,160.47152,160.57144,160.67136,160.77128,160.8712
